Annual_Income,Num_of_Loan,Num_of_Delayed_Payment,Outstanding_Debt
52639.65,4,8,1477.09
62827.47,1,13,1031.09
62827.47,1,14,1031.09
62827.47,1,13,1031.09
62827.47,1,13,1031.09
62827.47,1,15,1031.09
62827.47,1,13,1031.09
62827.47,1,13,1031.09
37443.81,3,2,1110.5
37443.81,3,2,1110.5
37443.81,3,4,1110.5
37443.81,3,2,1110.5
37443.81,3,0,1110.5
25990.16,1,0,460.78
25990.16,1,8,460.78
25990.16,1,11,460.78
25990.16,1,6,460.78
25990.16,1,8,460.78
88402.96,0,8,885.12
88402.96,0,8,885.12
88402.96,0,1750,885.12
88402.96,0,8,885.12
88402.96,0,8,885.12
106529.8,0,17,1488.37
6605051.0,0,17,1488.37
106529.8,0,20,1488.37
106529.8,0,17,1488.37
39491.26,0,0,730.89
39491.26,0,14,730.89
39491.26,0,16,730.89
39491.26,0,16,730.89
39491.26,0,197,730.89
39491.26,0,13,730.89
39979.96,2,0,768.55
39979.96,2,21,768.55
39979.96,2,19,768.55
72412.84,2,9,1062.1
72412.84,2,10,1062.1
72412.84,2,13,1062.1
72412.84,2,10,1062.1
34486.08,3,6,1423.18
36966.76,0,20,1188.75
36966.76,0,20,1188.75
36966.76,0,17,1188.75
36966.76,0,0,1188.75
12875.73,4,16,52.94
12875.73,4,19,52.94
12875.73,4,17,52.94
12875.73,4,19,52.94
12860.845,0,15,209.28
12860.845,0,14,209.28
12860.845,0,17,209.28
12860.845,0,0,209.28
12860.845,0,17,209.28
12860.845,0,17,209.28
22283.07,3,17,160.38
22283.07,3,17,160.38
22283.07,3,17,160.38
22283.07,3,17,160.38
22283.07,3,17,160.38
17273.83,1,6,210.93
17273.83,1,7,210.93
17273.83,1,9,210.93
17273.83,1,3,210.93
17273.83,1,4,210.93
32265.26,4,6,105.11
32265.26,4,6,105.11
32265.26,4,9,105.11
32265.26,4,9,105.11
29988.93,4,14,1253.79
29988.93,4,0,1253.79
29988.93,4,11,1253.79
29988.93,4,0,1253.79
29988.93,4,11,1253.79
10265.69,9,24,1464.67
10265.69,9,0,1464.67
18426.025,6,19,364.1
18426.025,6,16,364.1
18426.025,6,19,364.1
34689.26,0,15,430.6
34689.26,0,15,430.6
34689.26,0,15,430.6
34689.26,0,15,430.6
42735.93,5,17,1385.62
42735.93,5,17,1385.62
42735.93,5,17,1385.62
42735.93,5,17,1385.62
42735.93,5,17,1385.62
47400.2,0,9,465.95
47400.2,0,9,465.95
47400.2,0,9,465.95
8400.715,4,19,1414.23
8400.715,4,19,1414.23
8400.715,4,21,1414.23
8400.715,4,22,1414.23
8400.715,4,0,1414.23
8400.715,4,0,1414.23
8400.715,4,22,1414.23
40193.94,4,4,967.5
40193.94,4,3,967.5
8128894.0,4,0,967.5
40193.94,4,1,967.5
40193.94,4,265,967.5
40193.94,4,3,967.5
77104.47,4,16,109.76
77104.47,4,16,109.76
77104.47,4,16,109.76
77104.47,4,14,109.76
77104.47,4,19,109.76
77104.47,4,16,109.76
77104.47,4,15,109.76
27759.32,1,0,245.3
27759.32,1,9,245.3
27759.32,1,10,245.3
27759.32,1,10,245.3
27759.32,1,0,245.3
27759.32,1,10,245.3
27759.32,1,10,245.3
31722.09,1,15,401.31
31722.09,1,17,401.31
31722.09,1,13,401.31
31722.09,1,15,401.31
113384.82,3,9,680.7
113384.82,3,9,680.7
113384.82,3,12,680.7
113384.82,3,9,680.7
113384.82,3,9,680.7
21426.13,4,8,1231.39
21426.13,4,9,1231.39
21426.13,4,9,1231.39
29819.42,4,8,1379.69
29819.42,4,10,1379.69
29819.42,4,11,1379.69
29819.42,4,9,1379.69
71676.0,2,16,1150.59
71676.0,2,13,1150.59
71676.0,2,13,1150.59
71676.0,2,10,1150.59
46951.02,0,10,340.22
46951.02,0,9,340.22
46951.02,0,9,340.22
46951.02,0,9,340.22
46951.02,0,9,340.22
46951.02,0,9,340.22
131701.12,2,0,1263.18
131701.12,2,14,1263.18
131701.12,2,14,1263.18
131701.12,2,14,1263.18
17196.44,3,21,1310.39
17196.44,3,20,1310.39
17196.44,3,17,1310.39
17196.44,3,20,1310.39
32473.32,6,19,893.83
32473.32,6,19,893.83
136399.96,1,14,347.51
136399.96,1,10,347.51
136399.96,1,12,347.51
136399.96,1,11,347.51
28332.51,3,14,667.39
85062.63,2,16,321.89
85062.63,2,19,321.89
85062.63,2,19,321.89
26175.52,2,11,359.67
26175.52,2,11,359.67
26175.52,2,11,359.67
26175.52,2,0,359.67
14878.675,1,12,735.8
14878.675,1,12,735.8
14878.675,1,12,735.8
14878.675,1,0,735.8
123388.83,2,13,869.62
123388.83,2,10,869.62
123388.83,2,0,869.62
123388.83,2,10,869.62
123388.83,2,10,869.62
123388.83,2,10,869.62
25444.95,2,19,249.67
25444.95,2,19,249.67
25444.95,2,17,249.67
25444.95,2,19,249.67
18369.33,3,4,967.91
18369.33,3,4,967.91
18369.33,3,4,967.91
18369.33,3,5,967.91
18369.33,3,7,967.91
18369.33,3,2,967.91
18369.33,3,4,967.91
31897.35,0,11,1116.03
31897.35,0,9,1116.03
31897.35,0,9,1116.03
146399.88,1,1,1246.47
18010485.0,1,1,1246.47
146399.88,1,1,1246.47
146399.88,1,1,1246.47
146399.88,1,1,1246.47
146399.88,1,1,1246.47
146399.88,1,1,1246.47
146399.88,1,3,1246.47
21787.63,3,2,998.07
21787.63,3,1,998.07
21787.63,3,2,998.07
81506.32,2,19,933.67
81506.32,2,14,933.67
81506.32,2,13,933.67
81506.32,2,17,933.67
81506.32,2,0,933.67
81506.32,2,19,933.67
28169.69,0,16,330.54
28169.69,0,18,330.54
28169.69,0,14,330.54
28169.69,0,16,330.54
28169.69,0,15,330.54
23727.45,0,13,943.06
23727.45,0,13,943.06
19519.66,3,17,529.09
19519.66,3,17,529.09
19519.66,3,17,529.09
19519.66,3,14,529.09
19519.66,3,17,529.09
19519.66,3,17,529.09
19519.66,3,17,529.09
88203.74,0,0,1125.35
88203.74,0,0,1125.35
88203.74,0,0,1125.35
88203.74,0,1,1125.35
88203.74,0,0,1125.35
75992.7,1,6,187.01
75992.7,1,2,187.01
75992.7,1,5,187.01
75992.7,1,4,187.01
75992.7,1,5,187.01
86015.16,3,7,1283.47
86015.16,3,4,1283.47
86015.16,3,3,1283.47
86015.16,3,4,1283.47
86093.4,2,4,1386.36
86093.4,2,1,1386.36
86093.4,2,2,1386.36
86093.4,2,2,1386.36
60919.84,3,2,1338.17
60919.84,3,2,1338.17
60919.84,3,2,1338.17
60919.84,3,2,1338.17
60919.84,3,5,1338.17
41481.82,3,4,650.2
41481.82,3,4,650.2
41481.82,3,4,650.2
41481.82,3,5,650.2
41481.82,3,4,650.2
41481.82,3,4,650.2
41481.82,3,0,650.2
17127.3,2,12,957.51
17127.3,2,11,957.51
17127.3,2,11,957.51
17127.3,2,11,957.51
36243.05,3,13,1009.33
36243.05,3,13,1009.33
4546720.0,3,12,1009.33
36243.05,3,13,1009.33
36243.05,3,13,1009.33
36243.05,3,14,1009.33
38007.66,7,5,842.4
38007.66,7,8,842.4
36996.83,2,0,808.52
36996.83,2,9,808.52
36996.83,2,8,808.52
36996.83,2,8,808.52
16860.705,1,6,1476.91
16860.705,1,6,1476.91
16860.705,1,6,1476.91
16860.705,1,6,1476.91
17174.67,0,6,891.74
17174.67,0,9,891.74
35295.07,4,8,1088.7
35295.07,4,6,1088.7
35295.07,4,9,1088.7
35295.07,4,6,1088.7
32933.44,4,10,1272.85
32933.44,4,7,1272.85
32933.44,4,7,1272.85
32933.44,4,10,1272.85
32933.44,4,9,1272.85
32933.44,4,10,1272.85
15476.64,3,10,1285.01
15476.64,3,10,1285.01
15476.64,3,10,1285.01
15476.64,3,10,1285.01
15476.64,3,10,1285.01
15476.64,3,10,1285.01
15476.64,3,10,1285.01
51411.1,3,20,404.88
51411.1,3,18,404.88
51411.1,3,20,404.88
51411.1,3,0,404.88
125033.0,1,9,1369.98
125033.0,1,12,1369.98
125033.0,1,9,1369.98
125033.0,1,9,1369.98
125033.0,1,11,1369.98
125033.0,1,9,1369.98
33890.2,2,18,1289.03
33890.2,2,18,1289.03
33890.2,2,18,1289.03
66679.56,2,8,467.64
66679.56,2,6,467.64
126780.48,0,18,421.38
126780.48,0,15,421.38
126780.48,0,16,421.38
126780.48,0,14,421.38
126780.48,0,14,421.38
20606.32,1,7,160.5
20606.32,1,10,160.5
20606.32,1,10,160.5
20606.32,1,10,160.5
20606.32,1,9,160.5
20606.32,1,12,160.5
20606.32,1,7,160.5
15678.385,3,0,1181.75
15678.385,3,6,1181.75
22641761.0,3,6,1181.75
15678.385,3,8,1181.75
69209.85,2,12,225.58
69209.85,2,12,225.58
31318.22,3,17,1121.05
31318.22,3,12,1121.05
31318.22,3,14,1121.05
26838.73,2,20,646.98
26838.73,2,18,646.98
50545.74,4,11,250.99
50545.74,4,8,250.99
50545.74,4,8,250.99
50545.74,4,8,250.99
66693.51,4,14,278.35
66693.51,4,0,278.35
66693.51,4,16,278.35
66693.51,4,14,278.35
66693.51,4,11,278.35
20395.54,2,10,451.16
20395.54,2,10,451.16
20395.54,2,10,451.16
20395.54,2,13,451.16
20395.54,2,13,451.16
105740.97,3,7,303.68
172952.32,1,8,330.47
172952.32,1,8,330.47
172952.32,1,11,330.47
172952.32,1,8,330.47
172952.32,1,9,330.47
172952.32,1,0,330.47
31941.88,0,18,1048.97
31941.88,0,16,1048.97
31941.88,0,19,1048.97
31941.88,0,0,1048.97
16955.24,2,20,714.71
16955.24,2,20,714.71
16955.24,2,17,714.71
16955.24,2,20,714.71
108268.23,1,5,192.94
108268.23,1,4,192.94
108268.23,1,6,192.94
108268.23,1,6,192.94
108268.23,1,6,192.94
108268.23,1,6,192.94
15186.175,1,15,9.7
15186.175,1,15,9.7
15186.175,1,15,9.7
15186.175,1,15,9.7
15186.175,1,15,9.7
26918.64,1,17,226.5
26918.64,1,16,226.5
26918.64,1,17,226.5
26918.64,1,17,226.5
26918.64,1,20,226.5
26918.64,1,17,226.5
120629.04,2,8,413.86
120629.04,2,11,413.86
120629.04,2,11,413.86
120629.04,2,11,413.86
170008.72,0,12,881.44
170008.72,0,12,881.44
170008.72,0,12,881.44
170008.72,0,11,881.44
170008.72,0,14,881.44
57353.16,3,0,1095.32
57353.16,3,20,1095.32
67092.51,1,11,846.08
67092.51,1,11,846.08
67092.51,1,9,846.08
67092.51,1,8,846.08
53979.12,1,17,543.95
53979.12,1,17,543.95
53979.12,1,0,543.95
53979.12,1,17,543.95
53979.12,1,17,543.95
61056.3,2,13,566.34
61056.3,2,15,566.34
61056.3,2,0,566.34
61056.3,2,13,566.34
44942.23,1,12,1058.03
44942.23,1,12,1058.03
44942.23,1,12,1058.03
83923.24,3,19,1236.73
83923.24,3,20,1236.73
83923.24,3,21,1236.73
83923.24,3,19,1236.73
83923.24,3,19,1236.73
83923.24,3,20,1236.73
42321.5,0,3,688.61
42321.5,0,5,688.61
42321.5,0,0,688.61
42321.5,0,2,688.61
42321.5,0,0,688.61
42321.5,0,2,688.61
58184.67,3,0,309.14
48434.66,0,12,23.19
48434.66,0,9,23.19
48434.66,0,8,23.19
48434.66,0,9,23.19
48434.66,0,7,23.19
19604.35,5,10,694.78
19604.35,5,11,694.78
21112.76,4,12,1439.72
21112.76,4,14,1439.72
21112.76,4,11,1439.72
21112.76,4,12,1439.72
67106.79000000001,3,0,836.88
67106.79000000001,3,19,836.88
67106.79000000001,3,19,836.88
67106.79000000001,3,0,836.88
30710.59,1,10,1211.61
30710.59,1,13,1211.61
57921.74,3,8,978.88
57921.74,3,8,978.88
57921.74,3,0,978.88
57921.74,3,8,978.88
57921.74,3,5,978.88
57921.74,3,7,978.88
99161.82,0,12,1159.42
99161.82,0,9,1159.42
99161.82,0,9,1159.42
99161.82,0,9,1159.42
99161.82,0,9,1159.42
99161.82,0,9,1159.42
15298.94,3,18,350.9
15298.94,3,18,350.9
15298.94,3,20,350.9
15298.94,3,18,350.9
15298.94,3,15,350.9
15298.94,3,18,350.9
15298.94,3,18,350.9
15298.94,3,0,350.9
35198.01,2,11,863.31
35198.01,2,13,863.31
35198.01,2,11,863.31
35198.01,2,11,863.31
68281.18,2,11,476.18
68281.18,2,11,476.18
68281.18,2,11,476.18
68281.18,2,11,476.18
68281.18,2,11,476.18
12761.21,4,10,662.86
85084.8,1,8,100.42
85084.8,1,8,100.42
85084.8,1,8,100.42
85084.8,1,8,100.42
85084.8,1,6,100.42
40807.77,3,11,1133.1
40807.77,3,5,1133.1
40807.77,3,8,1133.1
40807.77,3,8,1133.1
67204.1,2,4,1085.23
67204.1,2,6,1085.23
67204.1,2,8,1085.23
67204.1,2,6,1085.23
33042.48,2,12,226.72
33042.48,2,13,226.72
33042.48,2,12,226.72
33042.48,2,12,226.72
123800.8,2,3,832.14
123800.8,2,6,832.14
123800.8,2,0,832.14
123800.8,2,3,832.14
14656.68,4,11,1395.09
14656.68,4,11,1395.09
14656.68,4,11,1395.09
33718.86,4,0,872.26
33718.86,4,5,872.26
33718.86,4,7,872.26
33718.86,4,5,872.26
33718.86,4,4,872.26
33718.86,4,5,872.26
153147.64,1,1,1222.96
153147.64,1,0,1222.96
32808.09,1,9,676.54
32808.09,1,0,676.54
95596.35,3,1,64.69
95596.35,3,1,64.69
95596.35,3,1,64.69
95596.35,3,4,64.69
22598167.0,3,3,64.69
95596.35,3,4,64.69
18754.65,4,9,863.48
18754.65,4,9,863.48
23987.59,1,7,1332.44
23987.59,1,10,1332.44
23987.59,1,9,1332.44
23987.59,1,9,1332.44
23987.59,1,9,1332.44
23987.59,1,2950,1332.44
106949.49,0,10,869.45
106949.49,0,9,869.45
106949.49,0,6,869.45
106949.49,0,0,869.45
106949.49,0,6,869.45
106949.49,0,9,869.45
14528.81,2,18,67.59
14528.81,2,20,67.59
14528.81,2,15,67.59
14528.81,2,16,67.59
15217.59,0,11,296.54
15217.59,0,13,296.54
15217.59,0,13,296.54
15217.59,0,0,296.54
15217.59,0,13,296.54
12019031.0,2,10,1043.81
11032.075,2,13,1043.81
11032.075,2,10,1043.81
11032.075,2,10,1043.81
11032.075,2,11,1043.81
11032.075,2,0,1043.81
56070.92,1,10,835.57
56070.92,1,13,835.57
56070.92,1,10,835.57
24460.96,1,15,796.9
24460.96,1,15,796.9
24460.96,1,17,796.9
24460.96,1,15,796.9
35342.98,4,8,994.4
35342.98,4,7,994.4
35342.98,4,7,994.4
35342.98,4,10,994.4
45764.14,2,17,146.1
45764.14,2,19,146.1
45764.14,2,17,146.1
10186.26,3,10,587.16
10186.26,3,11,587.16
10186.26,3,10,587.16
110557.08,2,14,946.28
110557.08,2,16,946.28
110557.08,2,14,946.28
110557.08,2,14,946.28
110557.08,2,15,946.28
39477.34,0,0,348.02
39477.34,0,3,348.02
39477.34,0,3,348.02
39477.34,0,3,348.02
18124.175,3,13,335.05
18124.175,3,16,335.05
18124.175,3,13,335.05
18124.175,3,13,335.05
18124.175,3,13,335.05
18124.175,3,13,335.05
14702.05,4,16,844.25
14702.05,4,20,844.25
14702.05,4,18,844.25
14702.05,4,18,844.25
14702.05,4,18,844.25
70968.06,2,18,861.47
70968.06,2,19,861.47
70968.06,2,19,861.47
34058.47,2,0,339.54
34058.47,2,4,339.54
34058.47,2,5,339.54
34058.47,2,0,339.54
34058.47,2,4,339.54
34058.47,2,4,339.54
22914.66,3,8,345.85
22914.66,3,8,345.85
22914.66,3,8,345.85
22914.66,3,8,345.85
15971.515,0,3,566.4
15971.515,0,0,566.4
15971.515,0,0,566.4
80633.22,4,5,295.42
80633.22,4,6,295.42
80633.22,4,6,295.42
80633.22,4,3,295.42
80633.22,4,5,295.42
8787.9,5,0,234.47
8787.9,5,23,234.47
8787.9,5,20,234.47
8787.9,5,20,234.47
8787.9,5,20,234.47
8787.9,5,20,234.47
54265.54,2,13,545.37
54265.54,2,13,545.37
54265.54,2,13,545.37
54265.54,2,0,545.37
54265.54,2,13,545.37
88296.18,3,6,1301.98
88296.18,3,6,1301.98
67408.06,3,8,960.09
28274.64,3,18,953.08
28274.64,3,16,953.08
100697.64,1,13,1115.0
100697.64,1,13,1115.0
100697.64,1,13,1115.0
28378.53,1,17,316.61
28378.53,1,17,316.61
28378.53,1,17,316.61
28378.53,1,17,316.61
28378.53,1,20,316.61
28378.53,1,17,316.61
33717.92,7,0,1298.16
33717.92,7,15,1298.16
33717.92,7,15,1298.16
33717.92,7,15,1298.16
33717.92,7,15,1298.16
17055.61,2,19,1079.76
17055.61,2,19,1079.76
17055.61,2,16,1079.76
17055.61,2,16,1079.76
17055.61,2,19,1079.76
64845.8,2,10,528.95
64845.8,2,11,528.95
64845.8,2,11,528.95
64845.8,2,0,528.95
64845.8,2,11,528.95
64845.8,2,11,528.95
125027.24,1,6,836.14
125027.24,1,6,836.14
125027.24,1,6,836.14
125027.24,1,6,836.14
125027.24,1,0,836.14
59375.22,4,5,947.54
59375.22,4,5,947.54
59375.22,4,7,947.54
59375.22,4,5,947.54
59375.22,4,5,947.54
26305.91,2,12,151.95
26305.91,2,12,151.95
26305.91,2,12,151.95
26305.91,2,12,151.95
26305.91,2,12,151.95
33799.36,4,12,173.76
33799.36,4,13,173.76
33799.36,4,12,173.76
33799.36,4,12,173.76
33799.36,4,0,173.76
20886.73,4,8,769.43
20886.73,4,10,769.43
20886.73,4,8,769.43
56622.3,0,0,110.19
56622.3,0,3,110.19
16540.95,4,17,794.61
16540.95,4,0,794.61
16540.95,4,14,794.61
16540.95,4,16,794.61
16540.95,4,11,794.61
43269.35,3,2,976.17
43269.35,3,1,976.17
43269.35,3,0,976.17
43269.35,3,2,976.17
105596.28,1,20,459.52
105596.28,1,20,459.52
105596.28,1,18,459.52
105596.28,1,17,459.52
105596.28,1,17,459.52
105596.28,1,16,459.52
105596.28,1,18,459.52
12928.24,0,18,1057.29
12928.24,0,19,1057.29
12928.24,0,20,1057.29
111404.52,3,0,459.86
111404.52,3,0,459.86
111404.52,3,0,459.86
111404.52,3,2,459.86
111404.52,3,0,459.86
65536.74,4,7,69.84
65536.74,4,7,69.84
65536.74,4,6,69.84
65536.74,4,6,69.84
65536.74,4,6,69.84
19200.08,4,19,1466.57
19200.08,4,19,1466.57
19200.08,4,19,1466.57
19200.08,4,19,1466.57
19200.08,4,22,1466.57
32757.76,2,23,504.73
32757.76,2,21,504.73
32757.76,2,20,504.73
16596.385,4,16,1411.25
16596.385,4,16,1411.25
16596.385,4,16,1411.25
16596.385,4,13,1411.25
79630.14,1,7,1133.46
79630.14,1,7,1133.46
79630.14,1,4,1133.46
79630.14,1,7,1133.46
79630.14,1,10,1133.46
22222.15,4,9,81.68
22222.15,4,9,81.68
22222.15,4,9,81.68
22222.15,4,9,81.68
22222.15,4,9,81.68
22222.15,4,9,81.68
45472.2,4,16,1322.15
45472.2,4,15,1322.15
45472.2,4,16,1322.15
45472.2,4,16,1322.15
45472.2,4,18,1322.15
57953.81999999999,0,9,221.62
57953.81999999999,0,8,221.62
17446268.0,0,7,221.62
57953.81999999999,0,0,221.62
40369.07,0,0,570.51
40369.07,0,0,570.51
40369.07,0,3,570.51
179166.48,1,1,181.42
179166.48,1,1,181.42
179166.48,1,1,181.42
179166.48,1,1,181.42
179166.48,1,1,181.42
32972.8,0,12,390.41
32972.8,0,16,390.41
32972.8,0,12,390.41
32972.8,0,14,390.41
7632.555,6,10,1401.9
7632.555,6,10,1401.9
7632.555,6,10,1401.9
27223.1,0,18,1373.38
27223.1,0,18,1373.38
27223.1,0,18,1373.38
27223.1,0,18,1373.38
27223.1,0,0,1373.38
27223.1,0,18,1373.38
33574.44,4,0,79.95
33574.44,4,17,79.95
33574.44,4,17,79.95
33574.44,4,14,79.95
26460.7,4,19,1378.46
26460.7,4,20,1378.46
26460.7,4,2873,1378.46
26460.7,4,19,1378.46
28975.42,1,0,675.8
28975.42,1,11,675.8
28975.42,1,11,675.8
49405.92,0,8,1123.87
49405.92,0,9,1123.87
49405.92,0,12,1123.87
105151.32,0,18,689.43
105151.32,0,15,689.43
105151.32,0,15,689.43
29902.72,2,12,1044.88
29902.72,2,12,1044.88
29902.72,2,12,1044.88
29902.72,2,12,1044.88
29902.72,2,12,1044.88
99573.12,3,16,327.22
99573.12,3,13,327.22
99573.12,3,14,327.22
99573.12,3,16,327.22
99573.12,3,14,327.22
99573.12,3,14,327.22
99573.12,3,0,327.22
99573.12,3,14,327.22
39453.74,1,0,1432.03
39453.74,1,3,1432.03
39453.74,1,2,1432.03
39453.74,1,2,1432.03
39453.74,1,2,1432.03
39453.74,1,4,1432.03
39453.74,1,2,1432.03
75988.68,4,3,1241.25
75988.68,4,3,1241.25
75988.68,4,3,1241.25
8057.43,6,13,1452.74
8057.43,6,0,1452.74
8057.43,6,13,1452.74
8057.43,6,13,1452.74
22815.0,3,9,182.75
22815.0,3,9,182.75
22815.0,3,9,182.75
22815.0,3,11,182.75
88165.12,2,0,67.9
88165.12,2,3,67.9
88165.12,2,6,67.9
68367.8,0,18,359.85
68367.8,0,18,359.85
42337.39,2,11,568.61
42337.39,2,8,568.61
42337.39,2,13,568.61
42337.39,2,11,568.61
42337.39,2,12,568.61
38269.83,1,11,1144.21
38269.83,1,14,1144.21
38269.83,1,11,1144.21
38269.83,1,9,1144.21
27240.07,4,18,1301.08
27240.07,4,19,1301.08
27240.07,4,17,1301.08
32377.38,7,0,114.94
32377.38,7,18,114.94
32377.38,7,16,114.94
32377.38,7,17,114.94
49880.68,0,0,499.95
49880.68,0,14,499.95
49880.68,0,12,499.95
1134830.0,0,12,499.95
49880.68,0,13,499.95
8393.96,2,20,1402.78
8393.96,2,19,1402.78
8393.96,2,17,1402.78
8393.96,2,14,1402.78
8393.96,2,19,1402.78
106790.32,3,15,678.54
106790.32,3,15,678.54
106790.32,3,0,678.54
106790.32,3,15,678.54
106790.32,3,15,678.54
29416.81,3,14,133.18
29416.81,3,15,133.18
30195.47,0,15,893.63
30195.47,0,18,893.63
39928.5,4,19,461.43
39928.5,4,16,461.43
39928.5,4,16,461.43
18282.34,6,18,1310.97
18282.34,6,16,1310.97
18282.34,6,14,1310.97
18282.34,6,16,1310.97
27138.97,4,23,1190.67
27138.97,4,23,1190.67
27138.97,4,20,1190.67
27138.97,4,22,1190.67
36270.25,0,6,220.62
36270.25,0,6,220.62
36270.25,0,6,220.62
20867.67,1,8,884.52
41709.64,0,2,1307.73
41709.64,0,2,1307.73
41709.64,0,5,1307.73
41709.64,0,2,1307.73
41709.64,0,2,1307.73
44083.28,3,4,616.74
44083.28,3,4,616.74
44083.28,3,4,616.74
44083.28,3,4,616.74
82565.52,3,10,445.9
82565.52,3,10,445.9
82565.52,3,10,445.9
82565.52,3,13,445.9
82565.52,3,10,445.9
82565.52,3,10,445.9
39561.48,3,5,839.41
39561.48,3,4,839.41
39561.48,3,4,839.41
39561.48,3,4,839.41
16718.645,4,0,853.41
16718.645,4,12,853.41
16718.645,4,11,853.41
16718.645,4,10,853.41
16718.645,4,11,853.41
100188.84,2,19,282.08
100188.84,2,16,282.08
100188.84,2,16,282.08
100188.84,2,0,282.08
104849.82,0,11,1439.21
104849.82,0,14,1439.21
104849.82,0,12,1439.21
104849.82,0,16,1439.21
104849.82,0,14,1439.21
104849.82,0,17,1439.21
151373.04,2,1,931.64
151373.04,2,2,931.64
151373.04,2,0,931.64
151373.04,2,0,931.64
151373.04,2,0,931.64
63528.7,3,13,617.89
63528.7,3,9,617.89
19470804.0,3,10,617.89
63528.7,3,10,617.89
63528.7,3,10,617.89
63528.7,3,13,617.89
35848.82,3,19,1309.04
35848.82,3,16,1309.04
34733.44,1,13,1497.2
34733.44,1,16,1497.2
34733.44,1,13,1497.2
34733.44,1,13,1497.2
34733.44,1,10,1497.2
20730.55,7,11,1388.52
20730.55,7,12,1388.52
14619.585,1,15,125.33
14619.585,1,13,125.33
14619.585,1,15,125.33
14619.585,1,15,125.33
14619.585,1,15,125.33
14619.585,1,18,125.33
111117.6,0,17,1440.03
111117.6,0,17,1440.03
111117.6,0,15,1440.03
22502.24,5,0,1202.86
22502.24,5,11,1202.86
22502.24,5,0,1202.86
22502.24,5,10,1202.86
33836.13,1,10,736.71
33836.13,1,8,736.71
33836.13,1,13,736.71
29768.44,1,4,118.58
29768.44,1,5,118.58
29768.44,1,5,118.58
29768.44,1,1,118.58
9771.77,4,9,316.13
9771.77,4,9,316.13
9771.77,4,12,316.13
9771.77,4,12,316.13
9771.77,4,9,316.13
43825.16,0,11,445.91
43825.16,0,14,445.91
43825.16,0,11,445.91
43825.16,0,11,445.91
10340.695,7,15,812.34
10340.695,7,17,812.34
10340.695,7,18,812.34
10340.695,7,16,812.34
79300.22,4,0,284.52
79300.22,4,1,284.52
79300.22,4,0,284.52
79300.22,4,0,284.52
25696.65,0,12,841.23
25696.65,0,12,841.23
25696.65,0,12,841.23
38650.73,0,7,1189.97
38650.73,0,7,1189.97
38650.73,0,7,1189.97
38650.73,0,7,1189.97
38650.73,0,7,1189.97
124020.44,2,8,529.18
124020.44,2,10,529.18
124020.44,2,11,529.18
124020.44,2,10,529.18
124020.44,2,10,529.18
9848.32,6,10,227.88
9848.32,6,12,227.88
80132.13,0,10,1128.73
80132.13,0,10,1128.73
80132.13,0,13,1128.73
80132.13,0,0,1128.73
9869.175,0,16,274.65
9869.175,0,17,274.65
9869.175,0,15,274.65
9869.175,0,17,274.65
9869.175,0,17,274.65
63675.12,0,18,681.31
63675.12,0,18,681.31
63675.12,0,21,681.31
63675.12,0,17,681.31
63675.12,0,18,681.31
90292.28,0,15,967.93
90292.28,0,16,967.93
90292.28,0,15,967.93
90292.28,0,15,967.93
90292.28,0,15,967.93
90292.28,0,17,967.93
90292.28,0,16,967.93
90292.28,0,12,967.93
21454.79,4,0,1152.36
21454.79,4,2,1152.36
21454.79,4,3,1152.36
21454.79,4,0,1152.36
23621.48,0,16,1451.24
23621.48,0,16,1451.24
23621.48,0,16,1451.24
23621.48,0,16,1451.24
23621.48,0,16,1451.24
23939.93,1,14,457.78
23939.93,1,13,457.78
23939.93,1,13,457.78
23939.93,1,13,457.78
141477.56,1,11,202.48
141477.56,1,11,202.48
141477.56,1,11,202.48
141477.56,1,11,202.48
141477.56,1,8,202.48
21338.55,0,15,853.65
21338.55,0,20,853.65
21338.55,0,17,853.65
21338.55,0,17,853.65
21338.55,0,17,853.65
17532.55,3,10,1347.44
17532.55,3,10,1347.44
17532.55,3,7,1347.44
17532.55,3,10,1347.44
17532.55,3,12,1347.44
17532.55,3,11,1347.44
35075.33,1,14,441.46
35075.33,1,0,441.46
24326.28,2,10,88.72
24326.28,2,10,88.72
17039.415,0,4,1373.74
17039.415,0,4,1373.74
17039.415,0,4,1373.74
17039.415,0,4,1373.74
21523.025,1,4,439.35
21523.025,1,4,439.35
21523.025,1,4,439.35
21523.025,1,3,439.35
